N,E,D,Vn,Ve
-18.5328828897715,6.797894277138,-938.12935417755,-15.3428268581264,3.52641201743995
-18.6863111583528,6.8331583973124,-938.306610356236,-15.3624920873633,3.49346785747857
-18.6863111583528,6.8331583973124,-938.306610356236,-15.3624920873633,3.49346785747857
-18.73777802971,6.94579875485028,-938.489110591798,-15.3343224773444,3.56559510347001
-18.8911212544835,6.98145470588498,-938.64790592385,-15.353662079911,3.53300460755509
-18.8911212544835,6.98145470588498,-938.64790592385,-15.353662079911,3.53300460755509
-19.0446578752826,7.01678475196053,-938.817425130708,-15.3718622794341,3.49994111790126
-19.3010608304864,7.0765336442119,-938.998511197744,-15.4171465031356,3.37027918249105
-19.3010608304864,7.0765336442119,-938.998511197744,-15.4171465031356,3.37027918249105
-19.1400615355059,7.19535678343178,-939.195754034719,-15.3528327238297,3.2534389081669
-19.2935898627442,7.22789117251345,-939.3574499649,-15.3698691267031,3.22004600637065
-19.2935898627442,7.22789117251345,-939.3574499649,-15.3698691267031,3.22004600637065
-19.543133112781,7.09602029334055,-939.525790694805,-15.3668325851712,3.11405164199726
-19.6968014386327,7.12716080976052,-939.659094092963,-15.3833269282248,3.08065579513586
-19.6968014386327,7.12716080976052,-939.659094092963,-15.3833269282248,3.08065579513586
-19.7695297634352,7.13004164472927,-939.816155784321,-15.4266729670129,3.0177177807016
-19.9237964931054,7.16021882253628,-940.048654403704,-15.4426609174971,2.98395657813712
-19.9237964931054,7.16021882253628,-940.048654403704,-15.4426609174971,2.98395657813712
-20.0898962887192,7.21908534965809,-940.300691696873,-15.4981633018871,2.93140893368301
-20.244877921738,7.24839943899492,-940.50012429204,-15.5130422302567,2.89736508123853
-20.244877921738,7.24839943899492,-940.50012429204,-15.5130422302567,2.89736508123853
-20.4000083440406,7.27737308980731,-940.741326204466,-15.5276953212619,2.86329618368083
-20.6205955516296,7.23738761003459,-940.902502820205,-15.5521873041454,2.84008966625464
-20.6205955516296,7.23738761003459,-940.902502820205,-15.5521873041454,2.84008966625464
-20.655401019693,7.1925366497728,-941.071202214491,-15.515609580328,2.79364352159339
-20.8105571154963,7.22047308498873,-941.220902982543,-15.5291930613916,2.75930537683326
-20.8105571154963,7.22047308498873,-941.220902982543,-15.5291930613916,2.75930537683326
-20.9398732660086,7.20899311055235,-941.387131354502,-15.558861387089,2.71167828414615
-21.0954618798795,7.23610989339381,-941.608240808358,-15.5716034495281,2.67784539148598
-21.0954618798795,7.23610989339381,-941.608240808358,-15.5716034495281,2.67784539148598
-21.3448140647431,7.23924837295263,-941.830039975298,-15.6594507664725,2.54289250784466
-21.5014085724078,7.26467729803107,-942.081254805426,-15.6708881115961,2.50853785751971
-21.5014085724078,7.26467729803107,-942.081254805426,-15.6708881115961,2.50853785751971
-21.5681366423981,7.09306543226674,-942.339743167643,-15.7304691358555,2.34531579692371
-21.7254413337566,7.11651859023598,-942.557477321873,-15.7411255546365,2.31132817343183
-21.7254413337566,7.11651859023598,-942.557477321873,-15.7411255546365,2.31132817343183
-21.882852589303,7.1396318719703,-942.739376313428,-15.7519719412573,2.27721965855012
-22.1620760606874,7.3263167659482,-942.920171731419,-15.7396873288056,2.36229751131491
-22.1620760606874,7.3263167659482,-942.920171731419,-15.7396873288056,2.36229751131491
-22.303539642152,7.4665023365342,-943.135184418041,-15.7810080127737,2.43701391631062
-22.4613497222797,7.49087247569731,-943.331798543779,-15.7908041507347,2.40265611206054
-22.4613497222797,7.49087247569731,-943.331798543779,-15.7908041507347,2.40265611206054
-22.6228463521591,7.58846168616454,-943.46279498624,-15.8474207110161,2.3793945834499
-22.7813205592693,7.61225563199904,-943.639235844027,-15.8563440675445,2.34502688838601
-22.7813205592693,7.61225563199904,-943.639235844027,-15.8563440675445,2.34502688838601
-22.7403284091798,7.67017936053304,-943.764440887813,-15.7036120611601,2.42101934273404
-22.8973645297914,7.69438955396038,-943.95269428031,-15.7121340387689,2.38682335426666
-22.8973645297914,7.69438955396038,-943.95269428031,-15.7121340387689,2.38682335426666
-23.0517551978868,7.72424377805034,-944.118102502369,-15.7073588081482,2.30154929565014
-23.2088287859682,7.74725927100684,-944.335409306107,-15.71551509708,2.26747565389318
-23.2088287859682,7.74725927100684,-944.335409306107,-15.71551509708,2.26747565389318
-23.3659839369391,7.76993402754577,-944.550311999776,-15.7228740242426,2.23299605313198
-23.6119500672658,7.70975011205338,-944.738968537791,-15.7041987030077,2.21084684003497
-23.6119500672658,7.70975011205338,-944.738968537791,-15.7041987030077,2.21084684003497
-23.7266803140756,7.51864915984128,-944.839211606562,-15.741060518592,2.1796767618303
-23.8840909192616,7.54044592745958,-945.024448782027,-15.7479890180168,2.1454569506603
-23.8840909192616,7.54044592745958,-945.024448782027,-15.7479890180168,2.1454569506603
-23.9065415218331,7.42612933217818,-945.195444704493,-15.8296271887106,2.0824849756644
-24.0648377937203,7.44695418193482,-945.367591594253,-15.8362081693158,2.0487407127809
-24.0648377937203,7.44695418193482,-945.367591594253,-15.8362081693158,2.0487407127809
-24.1881346655252,7.41977056168097,-945.589987209214,-15.8317631993017,2.00097077317397
-24.3464522975182,7.43978026941271,-945.746586133272,-15.8381672065626,1.9665560782854
-24.3464522975182,7.43978026941271,-945.746586133272,-15.8381672065626,1.9665560782854
-24.594002153352,7.65931240314728,-946.000265040051,-15.8782817190563,2.04476829069608
-24.7527849705425,7.67976008605424,-946.206163521183,-15.8838662342808,2.0102827811952
-24.7527849705425,7.67976008605424,-946.206163521183,-15.8838662342808,2.0102827811952
-24.9116236328853,7.69986291386619,-946.386929856147,-15.8890447997463,1.97621160495585
-25.1115391632817,7.7508916284039,-946.61357275255,-15.958050763644,1.98873340437891
-25.1115391632817,7.7508916284039,-946.61357275255,-15.958050763644,1.98873340437891
-25.4340250509603,7.90162985196442,-946.743917553375,-16.0357422991039,2.1746047846854
-25.5943824739514,7.92337589981128,-946.935495855549,-16.0404994402617,2.14084508404333
-25.5943824739514,7.92337589981128,-946.935495855549,-16.0404994402617,2.14084508404333
-25.5936036158548,8.01668633034627,-947.081982448841,-15.9631337235274,2.1270286361801
-25.7532349530901,8.03795661670807,-947.295418582351,-15.9676886795218,2.09347973497333
-25.7532349530901,8.03795661670807,-947.295418582351,-15.9676886795218,2.09347973497333
-25.9027784523183,8.06845426996085,-947.449166215258,-15.8925114632981,2.06963536639153
-26.0617035669512,8.08915062362477,-947.694867088826,-15.8967831564316,2.03609667663736
-26.0617035669512,8.08915062362477,-947.694867088826,-15.8967831564316,2.03609667663736
-26.2501815642092,8.05809815421556,-947.869850292283,-15.9336244190959,1.81708598519076
-26.4095178084001,8.07626901406747,-947.969691101972,-15.93716802509,1.78339748789556
-26.4095178084001,8.07626901406747,-947.969691101972,-15.93716802509,1.78339748789556
-26.568889488651,8.09410298894642,-948.143965613675,-15.940372330621,1.74983740671436
-26.8896530201331,8.14623746583868,-948.265780943859,-15.946522736358,1.6849570190005
-26.8896530201331,8.14623746583868,-948.265780943859,-15.946522736358,1.6849570190005
-26.9910396197964,8.0514763599061,-948.473944594929,-15.823239359226,1.66005389124599
-27.1492720133887,8.06807689881856,-948.651256441462,-15.8257052305586,1.62688851678093
-27.1492720133887,8.06807689881856,-948.651256441462,-15.8257052305586,1.62688851678093
-27.3962452144291,7.86326864931986,-948.835122031128,-15.9248311108992,1.39322620934955
-27.5554935255381,7.87720091141336,-949.000081317657,-15.9276014473315,1.359394314565
-27.5554935255381,7.87720091141336,-949.000081317657,-15.9276014473315,1.359394314565
-27.8214073651227,7.92918825433341,-949.14044436819,-15.9372032216988,1.3067411627884
-27.9807793973397,7.94225566596129,-949.304657520247,-15.9391196415005,1.27338080572078
-27.9807793973397,7.94225566596129,-949.304657520247,-15.9391196415005,1.27338080572078
-28.0699220897905,8.05051491640907,-949.485726337445,-15.9430078762567,1.15009825413555
-28.2293521685531,8.06201589895043,-949.713424483456,-15.9450670135862,1.11695185622663
-28.2293521685531,8.06201589895043,-949.713424483456,-15.9450670135862,1.11695185622663
-28.3888028386889,8.07318541751269,-949.913270669277,-15.9466174666849,1.08365178208747
-28.6197745555935,8.32868439661127,-950.089742185689,-15.9113621831151,1.27306327196099
-28.6197745555935,8.32868439661127,-950.089742185689,-15.9113621831151,1.27306327196099
-28.7044539160214,8.3668947368331,-950.21701253814,-15.8967782496009,1.40288626461131
-28.8634216985174,8.38092359947921,-950.409999914055,-15.8980801389425,1.36957731376041
-28.8634216985174,8.38092359947921,-950.409999914055,-15.8980801389425,1.36957731376041
-28.9875584368949,8.24828694513411,-950.560730439979,-16.0011371753643,1.34741007165536
-29.1475698086485,8.26176104585067,-950.647756650441,-16.0021433213458,1.31431451883789
-29.1475698086485,8.26176104585067,-950.647756650441,-16.0021433213458,1.31431451883789
-29.0505999614155,8.27718562072835,-950.8469423908,-15.9225081636066,1.26654713081288
-29.2098250430515,8.28985109203647,-951.003592692071,-15.9228988840119,1.23387168417772
-29.2098250430515,8.28985109203647,-951.003592692071,-15.9228988840119,1.23387168417772
-29.4113713492733,8.02410602116357,-951.158058861514,-15.8448126709874,1.35441979784157
-29.5698194759832,8.03765021914199,-951.281374055575,-15.8452679959751,1.32235741362921
-29.5698194759832,8.03765021914199,-951.281374055575,-15.8452679959751,1.32235741362921
-29.7282721559429,8.05087379327828,-951.426067881957,-15.8459450101177,1.28984782556814
-29.9987597882405,8.06483604070631,-951.568807558099,-15.8363290963806,1.27997830448347
-29.9987597882405,8.06483604070631,-951.568807558099,-15.8363290963806,1.27997830448347
-30.3290320539622,8.21516355220611,-951.746228928978,-15.8684935365558,1.22662489423876
-30.4877169893278,8.22742980114849,-951.905585689163,-15.8690020535219,1.19449137367185
-30.4877169893278,8.22742980114849,-951.905585689163,-15.8690020535219,1.19449137367185
-30.6309324242702,8.33322228893568,-951.987988621163,-15.8332225531418,1.13563315065198
-30.7892646498016,8.3445786204422,-952.188690435635,-15.8334750663449,1.10356366105385
-30.7892646498016,8.3445786204422,-952.188690435635,-15.8334750663449,1.10356366105385
-31.0614621712835,8.36463950023182,-952.379335251233,-15.88557575772,1.06605578319603
-31.2203179288607,8.37530005806378,-952.484557755872,-15.8858039894936,1.03365577036387
-31.2203179288607,8.37530005806378,-952.484557755872,-15.8858039894936,1.03365577036387
-31.2752946148823,8.2370948218289,-952.650517851151,-15.8217680696863,1.01294382331299
-31.4335122955792,8.24722426006204,-952.856545226413,-15.8213917371292,0.980896530164267
-31.4335122955792,8.24722426006204,-952.856545226413,-15.8213917371292,0.980896530164267
-31.5917262129505,8.25703322536368,-953.030828372361,-15.8210555660395,0.948850738283723
-31.7699615424708,8.40736359807322,-953.222227715884,-15.7721775531935,1.00501919523142
-31.7699615424708,8.40736359807322,-953.222227715884,-15.7721775531935,1.00501919523142
-31.9288795115546,8.27624596107099,-953.346924264257,-15.8312619558929,0.967291547236253
-32.0871921311136,8.28591887654336,-953.459697521431,-15.8307052887119,0.935693535936476
-32.0871921311136,8.28591887654336,-953.459697521431,-15.8307052887119,0.935693535936476
-32.179715568895,8.32704566652678,-953.632823837176,-15.7895203619332,1.01133737602897
-32.3376107725143,8.33715904028706,-953.742179779069,-15.7888923840048,0.979921304097311
-32.3376107725143,8.33715904028706,-953.742179779069,-15.7888923840048,0.979921304097311
-32.5094151215293,8.27416142098941,-953.862712846746,-15.8451514989171,0.936731410573092
-32.6678666365185,8.28352873509514,-954.049655080465,-15.8443283593903,0.904908373868608
-32.6678666365185,8.28352873509514,-954.049655080465,-15.8443283593903,0.904908373868608
-33.0535477155667,8.0965045133573,-954.22276233629,-15.9832927912283,0.826000522113371
-33.213380643479,8.10476451857843,-954.395055704416,-15.9827669296656,0.794644090539539
-33.213380643479,8.10476451857843,-954.395055704416,-15.9827669296656,0.794644090539539
-33.3732083127756,8.11271095948383,-954.485766554016,-15.9816768617413,0.763014793872728
-33.3602160343764,8.30308069528489,-954.547563718883,-15.8970615414329,0.757527843734035
-33.3602160343764,8.30308069528489,-954.547563718883,-15.8970615414329,0.757527843734035
-33.5767395412329,8.42874149108129,-954.731608996981,-15.9351335262725,0.674841618128727
-33.7360908764956,8.43548990726258,-954.88155201347,-15.9336652439535,0.643400310663417
-33.7360908764956,8.43548990726258,-954.88155201347,-15.9336652439535,0.643400310663417
-33.8159623192752,8.38182223313717,-954.918863848012,-15.846325232452,0.555813310068449
-33.9744255715997,8.38738036623786,-955.066429533376,-15.8450440483503,0.524436388675431
-33.9744255715997,8.38738036623786,-955.066429533376,-15.8450440483503,0.524436388675431
-34.1961867315945,8.48548315324123,-955.202294739377,-16.0182955026583,0.503895001032459
-34.3563696866211,8.49052210325156,-955.328139852767,-16.0171669775311,0.472667385773775
-34.3563696866211,8.49052210325156,-955.328139852767,-16.0171669775311,0.472667385773775
-34.5691490037613,8.60248722478718,-955.427698057128,-16.1074350953989,0.415554121388999
-34.7302233547153,8.60664276600107,-955.548441126324,-16.1062539249948,0.384534011487281
-34.7302233547153,8.60664276600107,-955.548441126324,-16.1062539249948,0.384534011487281
-34.8912858939652,8.61048810611594,-955.664449250487,-16.1045931743047,0.353089659528934
-35.1689305805425,8.54779202361277,-955.80117699313,-15.9246393092966,0.277519819764823
-35.1689305805425,8.54779202361277,-955.80117699313,-15.9246393092966,0.277519819764823
-35.5335703535502,8.50796151154669,-955.999692392868,-15.902474301981,0.119781226420376
-35.6925950965701,8.50915932381089,-956.081320735138,-15.9013157422043,0.0890435456935388
-35.6925950965701,8.50915932381089,-956.081320735138,-15.9013157422043,0.0890435456935388
-35.753970062961,8.48330248368355,-956.217403689419,-15.9122430288415,0.122298639570243
-35.9130924932494,8.48452547007926,-956.305253777003,-15.9106782931276,0.0916145515222255
-35.9130924932494,8.48452547007926,-956.305253777003,-15.9106782931276,0.0916145515222255
-35.9161306880768,8.45827158666271,-956.346197411552,-16.003372857088,0.180950865224805
-36.0761644166477,8.46008109531496,-956.423688110101,-16.0021258220101,0.150513621500763
-36.0761644166477,8.46008109531496,-956.423688110101,-16.0021258220101,0.150513621500763
-36.2750447496255,8.39949530316716,-956.607485559413,-15.9858441751883,0.143325489509277
-36.4349031913774,8.40092855806225,-956.773156248105,-15.9842038351745,0.113183353822077
-36.4349031913774,8.40092855806225,-956.773156248105,-15.9842038351745,0.113183353822077
-36.5947452297291,8.40206039160047,-956.870714186117,-15.9827352348134,0.0826474643636109
-36.7899856298296,8.39605485348792,-956.967743831326,-16.0054014847407,0.0982318652877343
-36.7899856298296,8.39605485348792,-956.967743831326,-16.0054014847407,0.0982318652877343
-36.9293481119585,8.58294797452128,-957.033872868341,-15.9805085374891,0.0803603672397596
-37.0891531973334,8.58375157819368,-957.102843888158,-15.9788874574044,0.0499847123163313
-37.0891531973334,8.58375157819368,-957.102843888158,-15.9788874574044,0.0499847123163313
-37.1768050795108,8.737184311819,-957.227712234702,-15.97169420093,-0.0119099187012624
-37.3365220215201,8.73706521263198,-957.309445872502,-15.9697608860744,-0.0420799528656468
-37.3365220215201,8.73706521263198,-957.309445872502,-15.9697608860744,-0.0420799528656468
-37.4279837531452,8.64296692896738,-957.444031417638,-16.0065933047875,0.0530942732623772
-37.5880496861931,8.64349787170001,-957.542737031522,-16.0052397602876,0.022872278405097
